,id,frase,emotion
3652,1,4 Letras e 1 perfeição: Deus.,deus
3653,73,"A felicidade está em deixar de reclamar por aquilo que não conseguistes, e passar a agradecer por aquilo que não perdestes.",otimismo
3654,494,"
Obrigada meu glorioso Deus!


                                    Meu Senhor, agradeço por todas as graças que o Senhor colocou em minha vida! Obrigada pela sua maravilhosa compaixão e piedade. Obrigada por me recuperar, por revigorar o meu coração. 

Meu Deus, o Seu amor aquece o meu coração e ilumina a minha alma. Eu quero Lhe servir e rezo para que o Senhor possa continuar transformando a minha vida, o meu coração e me moldando para que eu seja como o Senhor.

Rezo para que eu aprenda a ter compaixão, bondade e humildade  como o Seu filho, Jesus Cristo nosso Senhor. Eu rezo pelo meu casamento, para que possamos amadurecer cada dia mais e aprender a proteger o nosso amor, o nosso lar e a nossa família com sabedoria.

Meu Deus, eu Lhe peço que me ensine a ter mais paciência com o outro e a criar um ambiente de mais paz em meu lar. Ajude-me a ser a esposa que o meu marido deseja, seguindo os seus princípios de fé! Desejo ser mais consciente das minhas ações e controlar os meus impulsos. Em nome de Jesus, eu Lhe agradeço pela minha vida, meu Deus! Amém!                                


",agradecimento
3655,78,O mundo precisa de loucos... Loucos uns pelos outros.,pensativas
3656,34,Demore na dúvida... E descubra a sabedoria que insiste em se esconder na ausência de palavras.,sabedoria
3657,76,"
Nunca desistirei de nós

 


                                    Nunca vou desistir de nós, não importa quanto este amor pareça impossível.                                


",proibido
3658,32,"Deus transforma choro em sorriso, dor em força, fraqueza em fé e sonho em realidade.",fe
3659,105,"
O Problema de Amar Tanto Alguém


                                    Eu gosto de você de verdade; gosto como não gosto de mais alguém. Mas o problema é esse! A ligação que temos não permite que avancemos em outra direção. 

Eu adoro nossa amizade e não arriscaria o que temos por nada neste mundo. Somos amigos desde a infância e seria um erro tentarmos encontrar o amor um com o outro. Estarei sempre ao seu lado como amiga! Para tudo que você precisar. Te adoro, amigo!                                


",proibido
3660,44,"
Uma homenagem de filha para pai


                                    Pai, você significa tanto para mim. É pai, mas também é amigo, é protetor, é carinho e é amor. Você é o meu herói, o meu primeiro e grande amor. 

Você é um grande homem, o melhor pai e a minha orientação na vida. Sou uma filha feliz, orgulhosa e muito amada, e tudo que vou conquistando pela vida devo a você. 

Obrigada por tudo, meu pai! Te amo.                                


",pai
3661,70,"Querido Deus, graças Te dou por me ouvir, me guardar e por fazer de tudo para me ver sorrir! (Salmo 64)",deus
3662,46,"Atrair o que você espera, refletir o que deseja, tornar-se o que respeita e espelhar-se no que você admira.",sabedoria
3663,555,"
Você é minha irmã e amiga


                                    Você sempre será uma pessoa especial para mim. Nós crescemos juntas e fazemos parte da mesma família. Eu me habituei desde cedo a chamar você de irmã, mas a nossa relação foi mais além.

Hoje me orgulho de dizer que você é minha amiga, acima de tudo. O seu coração é generoso e está sempre pronto para me ajudar em todos os meus problemas. Obrigada por fazer parte da minha vida! 


",agradecimento
3664,149,"
Boa Energia para Segunda-Feira


                                    Segunda-feira está chegando, amiga! Poucos momentos são tão importante quanto o início de uma nova semana. E é isso que segunda-feira representa. 

Não é tempo de pensar que vai começar seu trabalho árduo, as mesmas pessoas, as mesmas tarefas, nada de novo, nada de interessante. Isso é irreal! Se liga! 

É hora de encontrar otimismo e positividade, porque tenho certeza que segunda-feira pode ser o dia mais importante de sua vida.                                


",otimismo
3665,75,"Te amo. Com todas as letras, palavras e pronúncias. Em todas as línguas e sotaques. Em todos os sentidos e jeitos. Com todas as circunstâncias e motivos. Simplesmente, te amo.",amor
3666,296,Eu nunca aprendi nada na minha vida através de qualquer homem que tenha concordado comigo.,marcantes
3667,28,"
Dia de São Valentim longe do meu bem


                                    Fomos atingidos pelo cupido ao mando de São Valentim padroeiro do amor. O cupido nos flechou e a flecha nos une e vai unir sempre, não importa onde estivermos. Fomos acometidos pelo amor eterno e verdadeiros, e este amor supera tudo, supera a distância e a saudade, porque a esperança é mais forte que tudo.

Meu amor, é dia de São Valetim e não estamos juntos, mas meu coração está aí com você, foi levado pela flecha do cupido, e eu posso sentir o seu amor também aqui comigo. Eu sei que muito em breve estaremos juntos, e eu vou poder te dar todos os abraços e beijos que a saudade me obriga a guardar. 

Hoje, estarei todo o dia pensando em você. Você é o meu bem maior, o meu doce amor. Te amo!                                


",saudades
3668,305,Será que todos que dizem o que querem estão preparados para ouvir a verdade?,reflexao
3669,401,Tudo que você precisa para um filme é uma arma e uma garota.,reflexao
3670,6,"Cultive o amor, tristeza não dá flor.",positividade
3671,187,"Se um dia tiver que escolher entre o mundo e o amor lembre-se: se escolher o mundo ficará sem o amor, mas se escolher o amor com ele você conquistará o mundo.",otimismo
3672,503,"Sinto sua falta, irei sempre sentir. Doeu demais ver você partir, saber que não nos teremos mais aqui.",reflexao
3673,21,"Antes de qualquer coisa, ore. Depois de qualquer coisa, agradeça.",fe
3674,2,Ainda não vi ninguém que ame a virtude tanto quanto ama a beleza do corpo.,filosoficas
3675,143,"Para realizar coisas grandes, comece pequeno.",autoajuda
3676,351,"
O que sua mãe diria


                                    Você talvez pergunte como superar a perda de uma mãe e eu convicto afirmo que é impossível ultrapassar isso totalmente. Uma mãe é o nosso abrigo desde que nascemos, a pessoa que sempre cuida de nós. Apesar disso, é possível conquistar a nossa felicidade, mesmo que essa pessoa querida nos faleça. 

Reflita no que diria sua mãe se visse você triste desse jeito. Ela daria forças e incentivaria você a não desistir de lutar. Por isso, é hora de honrar a vontade dela e continuar batalhando! 


",otimismo
3677,11,50 frases de aniversário para pai que vão deixar o dia dele mais feliz,pai
3678,26,Aprenda que não vale a pena sofrer por um alguém que vive feliz sem você.,reflexao
3679,47,Com mais ou menos trabalho e com maior ou menor inspiração eu não vou desistir de batalhar por aquilo em que acredito.,bonitas
3680,113,"
Minha esposa, meu respirar


                                    Você é mais do que minha esposa: é meu amor, minha vida, meu respirar. Te amo, querida!                                


",amor
3681,128,"
Te agradeço, meu Deus, por esta superação


                                    Meu Deus, em um dos piores momentos da minha vida Tu me deste forças para lutar e coragem para enfrentar meus medos.

Graças à Tua bondade e ao Teu amor superei mais uma dificuldade. Obrigada, Senhor, pois sem Ti nada seria possível!

Tu és a brisa que na noite fria aquece meu coração, e a luz que ilumina todos os dias o meu caminho. 

Eu Te devo a vida e tudo que já conquistei nela, pois é a Ti que vou buscar o que preciso para triunfar.                                


",agradecimento
3682,74,A bondade é a língua que o surdo pode ouvir e o cego pode ver.,pensativas
3683,10,Sexta feira 13 é fichinha perto de qualquer segunda feira.,feira
3684,32,Todas as manhãs você acorda com a oportunidade de fazer da sua vida o que bem entender. Bom dia!,otimismo
3685,34,"A vida não é medida pela quantidade de vezes que respiramos, mas pelos momentos que nos tiram a respiração.",perfeitas
3686,470,"
Um Segundo Pai, Uma Inspiração


                                    Você é um segundo pai para mim! A vida, querido sogro, nunca para de nos surpreender. Ela jamais desiste de oferecer pessoas e momentos indescritíveis. Você é uma dessas pessoas e juntos passamos momentos ímpares. 

Eu nunca vou esquecer as coisas maravilhas que você me ajudou a descobrir. E seu jeito de ser é mais que uma inspiração para mim. Agradeço por tudo, meu sogro!                                


",agradecimento
3687,46,"Se eu pudesse escolher de novo, eu escolheria novamente você.",amor
3688,163,"
9 meses de sorte no amor


                                    Nem acredito na sorte que temos.
Juntos há 9 meses e a cada dia,
tenho mais certeza que é ao seu lado
que quero passar o resto da minha vida.

Meu amor, cada sorriso que dou
na sua companhia é mais bonito,
só porque você está comigo.

Espero poder passar muitos outros
aniversários de namoro com você.

E quero lhe dizer todos os dias
o quão feliz eu sou por namorar
com uma pessoa tão especial
como você.

Te amo, meu amor!                                


",amor
3689,355,"
Abrace a Esperança e Lute


                                    Sinto muito pelo que você está passando! Somos boas amigas, e confesso que tenho um carinho especial por sua mãe também. Aliás, esse afeto parte do fato de sua mãe ser uma mulher muito forte e batalhadora. 

É por isso que tenho certeza que ela vai sair dessa e jogar essa doença para o lixo. Tenha esperança, amiga! Tenha fé que tudo vai terminar do jeito mais justo, porque vocês merecem. Melhoras! Contem comigo para tudo!                                


",otimismo
