,0
338,"
Palavras de Reconhecimento e Gratidão


                                    Hoje não posso esquecer o papel que Deus teve ao longo do meu percurso. Agradeço ao Senhor pela força que colocou no meu coração para lutar até alcançar esta grande meta na minha vida.

À universidade eu só posso demonstrar minha gratidão e reconhecimento porque sem todos os recursos que ela oferece não seria fácil.

A todos os professores eu agradeço a orientação repleta de conhecimento, sabedoria e paciência.

À minha família e a todos os meus amigos eu deixo uma palavra de gratidão por todo conforto e ânimo que me deram. Vocês são maravilhosos!

A quem não mencionei mas esteve presente ao meu lado eu quero lembrar que não estão esquecidos: vocês foram imensamente importantes para concluir meu curso.                                


"
339,"
Agradecimento a uma pessoa muito especial


                                    Quando tropecei e caí, você esteve lá para me amparar e ajudar a levantar. Quando chorei de rir, você riu comigo. Quando me aventurei em novos desafios, você esteve ao meu lado me dando coragem. E sempre que precisei desabafar ou simplesmente de companhia, você esteve disponível para mim.

Hoje quero lhe agradecer por tudo isso e muito mais. Por ser quem é, por existir na minha vida, por ser essa pessoa tão especial. Sou mais feliz e minha vida é mais fácil porque você existe, e por isso você tem minha gratidão e amor eternos!                                


"
340,"
Obrigada por você existir


                                    Obrigada. Obrigada por você existir!
Você é uma criatura linda 
que Deus colocou no meu caminho.
De início não entendi bem ao certo, 
hoje sei que você faz parte da minha 
vida simplesmente porque divide 
comigo todos os momentos, alegrias, 
tristezas, ganhos, perdas, me abraça 
quando precisa, me dá uma dura 
quando preciso.

Você... Você é uma amiga especial.
Uma jóia preciosa que jamais 
encontrarei em outro lugar. Quero 
guardá-la sempre em meu coração.
Aliás, como sairá de lá, se já está em 
um lugar essencial, de onde jamais 
a poderei tirar?

Amiga... Você é simplesmente alguém 
que me ensinou a ver a vida com 
outros olhos, deu rumo às minhas 
perturbações, encheu de alegria meus 
dias, ofereceu-me seu ombro amigo, 
sem pedir nada, simplesmente minha 
amizade.

Obrigada! Não tenho nada com 
que possa recompensar ter uma 
amizade tão linda assim. Apenas digo 
Obrigada!                                


"
341,"
Floquinho


                                    Havia aldeia pequena onde o dinheiro não entrava. Tudo o que as pessoas compravam, tudo o que era cultivado e produzido por cada um, era trocado.

A coisa mais importante, a coisa mais valiosa, era a Amizade. Quem nada produzia, quem não possuía coisas que pudessem ser trocadas por alimentos, ou utensílio, dava seu CARINHO. 

O CARINHO era simbolizado por um floquinho de algodão. Muitas vezes, era normal que as pessoas trocassem floquinhos sem querer nada em troca. As pessoas davam seu CARINHO pois sabiam que receberiam outros num outro momento ou outro dia. 

Um dia, uma mulher muito má, que vivia fora da aldeia, convenceu um pequeno garoto a não mais dar seus floquinhos. Desta forma, ele seria a pessoa mais rica da cidade e teria o que quisesse. Iludido pelas palavras da malvada, o menino, que era uma das pessoas mais populares e queridas da aldeia, passou a juntar CARINHOS e em pouquíssimo tempo sua casa estava repleta de floquinhos, ficando até difícil de circular dentro dela. 

Daí então, quando a cidade já estava praticamente sem floquinhos, as pessoas 
começaram a guardar o pouco CARINHO que tinham e toda a HARMONIA da cidade desapareceu. Surgiram a GANÂNCIA, a DESCONFIANÇA, o primeiro ROUBO, o ÓDIO, a DISCÓRDIA, as pessoas se XINGARAM pela primeira vez e passaram a IGNORAR-SE pelas ruas. 

Como era o mais querido da cidade, o garoto foi a primeiro a sentir-se TRISTE 
e SOZINHO, o que o fez o menino procurou a velha para perguntar-lhe e dizer-lhe se aquilo fazia parte da riqueza que ele acumularia. Não a encontrando mais, ele tomou uma decisão. Pegou uma grande carruagem, colocou todos os seus floquinhos em cima e caminhou por toda a cidade distribuindo aleatoriamente seu CARINHO. A todos que dava CARINHO, apenas dizia: Obrigado por receber meu carinho. 

Assim, sem medo de acabar com seus floquinhos, ele distribuiu até o último CARINHO sem receber um só de volta. Sem que tivesse tempo de sentir-se sozinho e triste novamente, alguém caminhou até ele e lhe deu CARINHO. Um outro fez o mesmo...Mais outro...e outro...até que definitivamente a aldeia voltou ao normal. 

MORAL DA ESTÓRIA: Nunca devemos fazer as coisas pensando em receber em troca. Mas devemos fazer sempre. Lembrar que um amigo existe é muito importante. Muito mais importante do que cobrar dos outros que se lembrem de você, pois assim, você estará querendo acumular amizades sem fazer o seu papel de amigo. Receber CARINHO é muito bom. E o simples gesto de lembrar que um amigo existe é a forma mais simples de fazê-lo.                                


"
342,"
Meu agradecimento eterno a você, tia


                                    Tia, se hoje tenho motivos para me orgulhar de quem eu sou e o que conquistei é porque tive sua ajuda em todos os momentos da minha vida. Eu só posso agradecer de coração por tudo que você fez por mim e esperar que um dia possa retribuir tudo que já recebi de você.

Sei que você dirá que tudo o que fez foi por amor e que não espera receber nada em troca, e isso só faz com que minha admiração por você seja ainda maior. Você é um grande exemplo na minha vida.

Agradeço por tudo que já fez por mim e por ser esta pessoa maravilhosa que Deus colocou no meu caminho. Eu amo você, tia!                                


"
343,"
O valor da nossa amizade


                                    Sempre me admiro quando penso na nossa amizade porque ela parece crescer, a despeito de qualquer coisa que possa nos afastar.

E mesmo que nós fiquemos algum tempo sem nos vermos, só é preciso um momento para que o meu pensamento encontre você outra vez.

A nossa amizade sempre foi uma parte muito especial da minha vida, e sempre vou agradecer por isso, e também porque você existe.                                


"
344,"
Agradeço a Quem me Deu Vida


                                    Vocês são o melhor da minha vida, meus pais. O que existe de mais puro e de mais belo. E por tudo aquilo que sempre me proporcionaram eu agradeço. Vocês me deram a vida, a oportunidade de escrever meu nome no mundo. 

E são meu apoio, minha força e minha salvação. Adoro vocês, meus pais! Sejam felizes, pois de outro modo jamais conseguirei sorrir!                                


"
345,"
É bom poder contar com você


                                    Aceite meu agradecimento porque você faz toda diferença na minha vida.                                


"
346,"
Tanta Admiração, Pastor


                                    Sua amizade, querido pastor, vale mais que ouro para todos nós! Minha admiração por você não tem limites, não conhece condições. Sua humanidade é exemplar: como Pastor, distribui amor através da palavra de Deus. Como amigo, todos os problemas viram facilidade. 

Espero demonstrar todo orgulho que sinto por ter você em minha vida. Sou abençoada por isso; eu e toda minha família. Ter um amigo pessoal tão especial como você é alegria constante em meu viver! Obrigada por tudo!                                


"
347,"
Homenagem ao Pai


                                    Pai, você é a razão de minha vida. Deus é realmente maravilhoso, Ele criou o mar para encantar o universo com o mistério de suas águas. Ele criou a natureza, para brilhar no nosso amanhecer, com o frescor da sua beleza, Ele colocou estrelas no céu, para que iluminasse os nossos caminhos. E Ele, na obra máxima de sua criação, me deu você!

Pai querido que enfeita o meu caminho e alegra os meus dias com o sorriso e sua força. Sem você, Pai, o que eu poderia encontrar? Caminharia pelo mundo sem ter os braços abertos, mas de punhos fechados, de olhos cerrados, e coração solitário. Você representa todos os meus sonhos, é por você que construo castelos, é para você que escrevo histórias nas páginas da minha história, da nossa história, do nosso cotidiano.

Para mim, basta apenas, Pai, que caminhe comigo, ajudando a contar as estrelas do céu, ensinando-me a traçar novos rumos, ensinando-me novamente a ser aprendiz, porque você tem o poder de trazer ao meu mundo o brilho da lua, a magia da noite, a suavidade da brisa, o calor do sol.

Você foi o mais maravilhoso presente de Deus, sem você não haveria motivo para eu existir... Obrigado, te amo muito!                                


"
