,0
303,"
A Melhor Coisa que Me Aconteceu


                                    Eu só queria lhe dizer que você foi a melhor coisa que me aconteceu. Você me ensinou a querer só alguém e mais nada, a querer até mesmo o jeito errado dela. 

Você me fez ver que amar faz bem, que sentir o cheiro da pessoa do nada é paixão e que estar com ela e não querer mais nada é só porque você a ama realmente. Você me fez crer que é possível acreditar de novo que um garoto não é como todos os outros babacas, mesmo que quando chegue ao fim você tenha sido. 

Você me ensinou a lhe desejar, lhe querer, lhe procurar, a precisar de você. Seu cheiro, seu corpo, seu olhar, suas manias, seus defeitos, sua forma de dizer, você. 

Você foi o meu erro mais surpreendente. Você me fez olhar para o céu e lembrar da nossa noite vendo as estrelas. Você me fez ouvir músicas e me fez ter mais noção sobre suas letras ao ver que eu estava perdidamente apaixonada. 

Você me fez sentir saudade mesmo tendo visto você há menos de 30 minutos. Você sempre foi a pessoa que eu mais tive dificuldade de me despedir e você sabe disso. Você sempre foi o mais sincero, verdadeiro, romântico nas melhores horas. 

Você sempre foi perfeito e errado o suficiente para me completar. E você sabe que eu me apaixonei pelo seu jeito, e você sabe que eu ainda sou apaixonada por você mesmo com todos os meus defeitos. E você também sabe que eu lhe quero bem. 

Então eu lhe agradeço por ter me feito suspirar, tremer, chorar, rir, por ter me feito me apaixonar por isso tudo aí.                                


"
304,"
Um amor que supera a distância


                                    Dói muito termos de ficar longe de alguém que queremos bem perto. É um vazio que cresce no coração e só o amor alimenta e é capaz de trazer paz ao coração que vai morrendo de saudade.

Não há um segundo em que não pense em você, não há um momento em que não espere seu regresso. Preciso do sabor do seu beijo e do calor do seu abraço. Nada do que atualmente nos afasta consegue apagar de mim este desejo de ter você aqui.                                


"
305,"
Consolo para uma Família Especial


                                    Sinto muito! Eu nem imagino a dor que vocês estão passando. Nenhuma família merece conhecer uma tristeza assim, mas as leis da vida não perdoam. 

Chega uma hora em que a despedida tem de ser concretizada, em que a saudade começa a ganhar forma. Desejo que todas as energias positivas estejam com vocês e que a paz nunca desapareça. Meus sentimentos!                                


"
306,"
Celebraremos a vida em liberdade, mano

 


                                    Estaremos sempre ao lado um do outro. Por maiores que sejam as privações, por mais difíceis que sejam as dificuldades, meu irmão, eu prometo que nunca estarei longe demais.

O que você está passando é uma das maiores dores do mundo, mas com o tempo, as coisas vão melhorar. Em breve, podemos celebrar a vida com a liberdade que ela merece ser celebrada. 

Um abraço, mano.
Mantenha-se forte.                                


"
307,"
A última página de uma etapa maravilhosa


                                    Quando entrei para a faculdade, vinha com expectativas de enriquecer meu conhecimento. Na minha ideia seria apenas mais uma experiência para construir meu percurso profissional. Logo percebi que estava errada, porque este foi o lugar onde também vivi anos de muitas aventuras, companheirismo e onde fiz amigos que levarei comigo para sempre.

Hoje tenho um sentimento de dever cumprido, tristeza e nostalgia. Tudo me provocará saudade sempre que me lembrar deste tempo que passou voando. Mas a vida prossegue e nós temos apenas de continuar procurando novos lugares para sermos felizes. 


"
308,"
Amo-te Assim


                                    Última flor do Lácio, inculta e bela,
És a um tempo, esplendor e sepultura:
ouro nativo, que na ganga impura
A bruta mina entre os cascalhos vela.

Amo-te assim, desconhecida e obscura,
Tuba de alto clangor, lira singela,
Que tens o trom e o silvo da procela
E o arrolo da saudade e da ternura!

Amo o teu viço agreste e o teu aroma
De virgens selvas e de oceano largo!
Amo-te ó rude e doloroso idioma,

Em que da voz materna ouvi: ""meu filho!""
E em que Camões chorou, no exílio amargo,
O gênio sem ventura e o amor sem brilho!

(Olavo Bilac)                                


"
309,"
Seu sorriso


                                    Moreno o seu sorriso 
ilumina o meu olhar
conter sei que preciso
esta vontade de te amar

Pensar com a razão 
tentar não te querer
esquecer a emoção 
que senti no se prazer

Tirar do peito a saudade
que sinto do seu beijo
pensar na realidade
não sentir tanto desejo

Ter você no coração
como um sonho que passou
resistir a tentação 
do desejo que ficou.                                


"
310,"
A dor de sua falta

 


                                    Há dores no mundo que enfraquecem nosso jeito de andar, nosso modo de pensar e até nossos gestos e nosso olhar. Desde que a gente se separou, vejo o mundo como uma espécie de bola negra que vai acima e vai abaixo me machucando sempre que amortece em mim. Estou falando de sofrimento mesmo. Estou falando de tristeza. Porque quando você era meu namorado, minha janela tinha uma paisagem verde e azul cor de céu, agora nem vento corre mais e o fundo é cinzento. Só cinzento.

O amor tem coisas dessas, acha não? Sentimento tão estranho, esse do amor! Quando a gente estava junto, chegou a um ponto onde não parecia mais ser possível continuar com a esperança e a vontade de enobrecer nossa união. Acontece que agora parece que seria bem melhor a gente não ter terminado, porque sinto bastante a sua falta. Confesso que me sinto incompleta sem você de meu lado. Quem sabe a gente não volta um dia? Quem sabe...                                


"
311,"
Saudades da família


                                    A família é um bem precioso que nunca devia ser separado. Nascemos e crescemos juntos, debaixo do mesmo teto e nunca ninguém deveria de ter de ir embora. A saudade é um sentimento que dói e que tive de conhecer de perto com esta nossa distância. Vocês me fazem muita falta e cada membro querido da nossa família estará sempre em meu coração.                                


"
312,"
Saudade eterna e serena de quem partiu


                                    Dizer-lhe adeus foi muito difícil, foi o momento mais terrível da minha vida. Meu coração se quebrou em mil pedaços e ainda hoje tento juntá-los.

Mas com o tempo a revolta e a tristeza se transformaram em uma saudade serena. Hoje recordo você e sorrio de gratidão por ter podido fazer parte da sua vida.

Quem realmente amamos jamais morre, e assim sua memória viverá sempre através de mim, do meu amor e da minha eterna saudade.                                


"
313,"
A Urgência da Paz


                                    Hoje, o dia é de oração! É tempo de encarar a realidade da vida, o ciclo do tempo e aceitar que quem parte, só perde o corpo. 

São inúmeras lembranças, vozes e imagens infinitas que invadem o pensamento e fazem chorar o coração apertado de saudade. Mas sobra a paz, aquela paz que é tão urgente para quem vai e para quem fica tentando entender a lógica da vida. Até um dia!                                


"
314,"
As Palavras da Saudade


                                    Uma saudade que dói, uma 
dor que carrega a nostalgia
de dias de chuva, de sol, de
mar aberto, de terra nunca 
firme. Uma saudade que 
mata mais do que fere!

Um amor que a tudo resiste
e que a nada negro assiste e
um abraço. Onde? 
E um beijo? Onde?

Uma saudade do tamanho do
amor que sinto por você, uma
saudade maior que a distância 
que nos separa, e machuca
tanto que torna cegos os olhos 
mais visionários, e é amor!                                


"
315,"
A morte como parte da vida


                                    É em dias como este que sentimentos adormecidos despertam e voltam a inundar nossos olhos de lágrimas. 

A memória dos que partiram jamais abandona nossos corações, mas o desespero e a profunda tristeza vão sendo suavizados com o tempo, e acordam revoltados em dias como este.

Mas não deixemos que a tristeza prospere, e antes, lembremos quem já não está entre nós e celebremos quem foram em vida. 

O importante é jamais esquecer, e aceitar com serenidade os desígnios de Deus; e n’Ele confiar e a Ele pedir orientação e paz. 

E lembre-se que aqueles que se foram ficarão sempre conosco, na nossa memória e saudade. E que a morte não é o final, não é a separação definitiva, mas apenas o início de uma fase nova para os que partem antes de nós.                                


"
