,0
278,"
Eu te Amo Sabia


                                    Engraçado, eu te amo, sabia?
Mas engraçado por quê?
Não é tão simples amar?
Talvez eu ache engraçado
Esse seu jeitinho
Que faz tão de repente.

Eu não te entendo, sabia?
Mas talvez nem eu me entenda!
Não sei se é porque te amo 
E não sou amado... 
Mas o que importa?
O Sol aquece e não é aquecido!

Você é linda, sabia?
Linda, mas como é ser linda?
É ser como a Primavera 
Que ignora seu encanto,
É ser como a rosa 
Que ignora seu perfume...
É ser como você!

E como é você?
É simples como um sorriso, 
Humilde como a prece!

Você me dá felicidade, sabia?
Felicidade, mas o que é felicidade?
É esse seu sorriso lindo, 
É essa sua voz que me dá vida!
Foi um dia te encontrar e te amar!

Mas, por que te amo?
É porque meu coração palpita 
Quando te vê, é porque 
Meus olhos procuram os seus,
É porque minhas mão ficam frias 
E só se aquecem com as suas,
É porque o sorriso só reina 
Em meus lábios quando tenho você,
É porque te amar é viver!
E é por isso que estou vivo!

E como é viver? É ter esperança 
Que um dia vai me amar,
É ter a luz do teu olhar,
Enfim, viver é te amar!

E o que é Amar?
É sentir uma ternura infinita,
É sentir ser o cravo mais bonito,
É sentir ser sublime como a prece,
É sentir ser puro como as nuvens,
É sentir-se suave como a brisa,
É sentir-se lindo como o céu...
É sentir você em meu coração!

Eu estou chorando, sabia?
Chorando, mas por quê?
Porque estou feliz!
E quem está feliz chora?
Chora sim!
E por que estou feliz?
É porque eu te amo!
Você não sabia?                                


"
279,"
Uma Carta Para Você, Meu Amor


                                    Meu bem,

Você é o homem com que sempre sonhei! É meu príncipe encantado, é meu rei, é meu marido! Desde que estamos juntos minha vida tem sido um sonho tornado realidade, sabe?

Você é presente, está constantemente preocupado com meu bem-estar e cuida de mim como se eu fosse uma princesa. Isso até me emociona – confesso! Continue assim porque minhas intenções são as mais melhores. Te amo, meu amor!                                


"
280,"
Meu coração é teu


                                    Meu amor, meu coração é teu para o resto das nossas vidas. Te amo!                                


"
281,"
Nem Mais um Dia Longe de Você


                                    Por favor, me desculpe! Não consigo viver nem mais um dia longe de você. Eu sei que falhei! Reconheço meus erros, estou profundamente arrependida e preciso do seu perdão como de água para matar minha sede. 

Você é o homem da minha vida; o amor que sempre desejei, por isso dê uma chance para nossa história. Prometo que não vai se arrepender. Eu te amo!                                


"
282,"
Uma chance


                                    O coração diz: te amo.
As circunstâncias dizem: não posso.
O amor diz: preciso de você.
E a mágoa diz: ele não merece.
O coração diz: te amo.
E a razão pergunta: por quê?
O meu olhar te chama, 
o silêncio te afasta,
fecho os olhos e o sinto aqui
e quando olho, você não está.
Quero tocá-lo, 
mas sinto somente o vazio.
Quero beijá-lo, 
mas engulo em seco esse desejo.
Quero ouvir sua voz,
mas só ouço o grito do silêncio.
Quero chamá-lo, mas a solidão me cala.
Quero você com todos os defeitos.
Apesar de toda a mágoa, 
o coração diz: procure-o. 
O medo fala: não faça isso. 
A esperança grita: acalme-se.
Mas o momento diz: 
Basta, sua presença
é o meu maior desejo 
e sua ausência
é a minha maior dor. 
Volte logo
e me dê uma chance!                                


"
283,"
O mais forte dos amores


                                    Entre as pedras que a vida 
Colocava no meu caminho, 
Encontrei sem esperar 
A mais bela, delicada 
E perfeita flor: você!

No meu coração nasceu
O mais forte dos amores
E na minha vida floriu
O mais lindo dos jardins.

Você é a minha felicidade
E tudo é mais belo 
Só porque você existe.
Te amo, meu amor! 
Hoje e para todo sempre!                                


"
284,"
Amar você para todo sempre


                                    Há algo de trágico que me assola a alma sempre que penso dizer que amo você. Porque dizer que amo você parece pouco para tanto que eu queria falar. Por isso, eu entrego meu coração, beijo seus lábios e prometo a toda hora que quero ficar ao seu lado eternamente.

Os meus sentimentos são grandes demais para me caberem no peito. São divinos, como se me tivessem sido esculpidos por dentro. Estou irremediavelmente condenada a amar você de forma perpétua. E isso me deixa incrivelmente feliz.                                


"
285,"
Deus tem uma Resposta


                                    Você diz: ""Isso é impossível""  
Deus diz: ""Tudo é possível"" (Lucas 18:27)  

Você diz: ""Eu já estou cansado"" 
Deus diz: ""Eu te darei o repouso"" (Mateus 11:28-30)  

Você diz: ""Ninguém me ama de verdade"" 
Deus diz: ""Eu te amo"" (João 3:16 & João 13:34)  

Você diz: ""Não tenho condições"" 
Deus diz: ""Minha graça é suficiente"" (II. Corintos 12:9)  

Você diz: ""Não vejo saída"" 
Deus diz: ""Eu guiarei teus passos"" (Provérbios 3:5-6)  

Você diz: ""Eu não posso fazer"" 
Deus diz: ""Você pode fazer tudo"" (Filipenses 4:13)  

Você diz: ""Estou angustiado"" 
Deus diz: ""Eu te livrarei da angustia"" (Salmos 90:15)  

Você diz: ""Não vale a pena"" 
Deus diz: ""Tudo vale a pena"" (Romanos 8:28)  

Você diz: ""Eu não mereço perdão"" 
Deus diz: ""Eu te perdôo"" (I Epistola de São João 1:9 & Romanos 8:1)  

Você diz: ""Não vou conseguir"" 
Deus diz: ""Eu suprirei todas as suas necessidades"" (Filipenses 4:19)  

Você diz: ""Estou com medo"" 
Deus diz: ""Eu não te dei um espírito de medo"" (II. Timóteo 1:7)  

Você diz: ""Estou sempre frustrado e preocupado"" 
Deus diz: ""Confiai-me todas as suas preocupações"" (I Pedro 5:7)  

Você diz: ""Eu não tenho talento suficiente"" 
Deus diz: ""Eu te dou sabedoria"" (I Corintos 1:30)  

Você diz: ""Não tenho fé"" 
Deus diz: ""Eu dei a cada um uma medida de fé"" (Romanos 12:3)  

Você diz: ""Eu me sinto só e desamparado"" 
Deus diz: ""Eu nunca te deixarei nem desampararei""                                


"
286,"
Meu coração é um relógio


                                    Hoje acordei com o meu coração me despertando, dizendo que você estava chegando. A minha vida se iluminou de saber que você está voltando novamente para perto de mim.

Os dias parecem mais claros e a luz do sol mais bonita, as flores parecem mais vivas, o vento mais fresco, a água mais pura. Tudo de bom que existe no mundo, parece que ficou realçado pela notícia do seu regresso para minha vida.

Não vejo a hora de te abraçar e te beijar, e ter você todo para mim, lado a lado, de mãos dados, abraçados. Estou contando as batidas do meu coração esperando a hora de você chegar. 

Eu te amo, volta logo para mim!                                


"
287,"
A Verdade do Meu Amor


                                    O que sinto por você é honesto, verdadeiro e eterno. Tenho certeza que o tempo jamais irá levar o sentimento ímpar que sentimos um pelo outro. 

E prometo que nosso casamento será sempre o lar favorito dos nossos corações. Escutar sua voz é música para meus ouvidos e enxergar seu rosto é como apreciar obra de arte. 

Você mexe comigo de uma forma que não consigo sequer explicar. Isto é amor; é amor como nunca alguém assistiu ou viveu na vida. Eu te amo e amarei sempre com todas as minhas forças. Beijo, meu bem!                                


"
288,"
Ao meu grande amor que se foi


                                    É difícil aceitar. É difícil acreditar em Deus nessas horas. É quase impossível pensar que Deus sabe o que faz e se resignar à vontade Dele. Deus levou você de mim, Deus levou o meu amor! Como posso viver agora? Sinto uma dor que me consome, que me rasga por dentro. Será que algum dia serei capaz de sorrir novamente? Será que essa saudade que me mata vai um dia passar e vou voltar a amar a vida?

Você foi embora de repente, e o nosso amor ainda prometia tanto. Ainda tínhamos tanto para viver. Sinto uma revolta muito grande em meu peito, não consigo aceitar que Ele tenha levado você de mim. Em alguns momentos, sinto-me desesperada, sinto que não vou conseguir aguentar. 

Não sei a quem recorrer neste momento de dor, nem ao menos consigo rezar para acalmar o meu coração. Por que a vida nos prega golpes tão cruéis? Tão difíceis? Por que os dias não podem ser sempre doces como eram aqueles quando estávamos juntos. 

Eu só espero um dia conseguir recuperar a minha fé e a esperança, e sentir o meu coração acalentado, mesmo já não tendo você comigo. A dor ainda é maior que tudo, você se foi, mas o meu amor por você continua aqui, pulsando forte dentro de mim. Esteja onde você estiver, peço que me dê forças para continuar e para reencontrar a paz que tinha no seu abraço, encostada ao seu peito. Espero poder um dia olhar para céu e ver no brilho e no calor das estrelas o seu sorriso.

Eu te amo e amarei para sempre, meu amor!                                


"
289,"
Mundo dá voltas


                                    Nunca faça brotar um sorriso 
dizendo ""eu te amo""
para depois deixar rolar 
lágrimas dizendo ""me esqueça"".
Saiba que o mundo 
dá muitas voltas e em uma 
dessas voltas, você poderá 
chorar as mesmas lágrimas 
que alguém chorou por você!                                


"
290,"
Atenção, Carinho e Muito Amor


                                    Você sempre fez tudo por mim; sempre me deu tudo! E às vezes acho que ainda não reconheci devidamente. Você é o marido ideal e o homem dos meus sonhos. 

Esteve sempre presente, nunca fugiu às responsabilidades e revelou ser uma pessoa completa e exemplar! Jamais imaginaria ser tão feliz e me sentir tão realizada como sou hoje. E tudo se deve ao que você me proporciona: atenção, amor e carinho! Eu te amo, meu bem!                                


"
