,0
239,"
Fique mais atento ao que transmite


                                    Não é de hoje que as pessoas reclamam daquilo que recebem da vida. Com o passar dos anos a satisfação pessoal é algo cada vez mais distante e difícil de ser alcançada, estamos sempre à procura daquilo que ainda não temos e a sensação de estar realizado é algo raro.

Mas será que damos ao mundo exatamente aquilo que queremos para nossa vida? Será que transmitimos aos outros felicidade, alegria e bons sentimentos todos os dias? É bem possível que não.

Com uma rotina tão corrida, esquecemos de olhar para o outro lado da vida, nos preocupando apenas com as nossas vontades durante todo o dia. Ignoramos totalmente o fato de que é muito improvável que uma pessoa imersa em pensamentos tristes consiga enxergar alegria em sua vida.

Quando não estamos feliz com aquilo que recebemos da vida, é chegada a hora de prestarmos mais atenção naquilo que estamos transmitindo todos os dias. O nosso mundo funciona à base da troca em todos os sentidos, por mais generoso que seja o sentimento, algum tipo de bom sentimento é sempre esperado por aquele que doa.

Se algum dia achar que a tristeza invadiu completamente a sua vida, preste mais atenção nos sentimentos que anda difundindo. Tente perceber o que realmente quer sentir no seu dia a dia e comece a oferecer ao mundo aquilo que quer para sua vida.                                


"
240,"
Receita para um ano novo de sucesso 


                                    A melhor receita que existe
Para que tenha um ano novo de sucesso
É começar o ano com a melhor atitude
E nunca parar de lutar pela sua felicidade.
Conquiste as dificuldades com sorrisos
E ultrapasse os obstáculos com otimismo.
Desfrute das vitórias com gratidão
E seja feliz do primeiro ao último dia do ano!
Eu lhe desejo isso e muito mais,
E a realização de todos os seus sonhos.
Feliz Ano Novo!                                


"
241,"
Bom dia de terça-feira para você


                                    Bom dia de terça-feira para você! Espero que seja muito feliz hoje e que aproveite todos os instantes ao máximo. Que a sua fé e determinação sejam sempre maiores que os problemas ou dificuldades. 

Nunca se esqueça que com positividade tudo se torna mais fácil de enfrentar, e que um coração otimismo é sempre mais difícil de derrotar. Tenha uma terça-feira abençoada!                                


"
242,"
Pense positivo


                                    Siga o seu coração. Distribua paz. Compartilhe o amor. Apaixone-se! Mostre gratidão. Valorize as pequenas coisas da vida. Sonhe grande e acredite em milagres. Abrace todas as possibilidade e oportunidades que a vida lhe oferece. 

Acredite nos seres humanos e acima de tudo acredite em você. Perceba que sempre teremos problemas, eles nunca acabam. Mas as soluções também não, pois assim como os problemas, elas são infinitas e diversas. Seja otimista e o mundo sorrirá para você. 

Se você cair aproveite para voar e olhar para cima, quem sabe você não veja as estrelas? Mas não fique no chão por muito tempo, levante-se e renasça como o sol. Não se preocupe demasiado e deixe a vida levar você. 

Acredite em mágica, a vida pode surpreender. Claro que nem sempre temos dias ótimos, mas se você prestar atenção verá que seu dia você viveu pelo menos um momento agradável. Valorize esses pequenos momentos. 

A vida é feita de momentos, e se alguns não sorriem para você, faça palhaçadas e ria sozinha. Na jornada da vida é preciso ter bom humor. É preciso rir de si mesmo e não ter medo de parecer infantil. Aliás, ser criança é preciso! Cultive o otimismo e o encantamento da criança que existe dentro de você sempre.                                


"
243,"
Otimismo e alegria para o Ano Novo


                                    Final de ano é tempo de festa e celebração, mas também de reflexão, de análise e de recomeços. Para trás fica um ano que agora acaba, e dele devemos guardar o bom e esquecer o menos bom. 

Do sofrimento e das lágrimas guardemos apenas a certeza de que a elas sobrevivemos. Dos erros guardemos a aprendizagem; e das dificuldades guardemos o momento da superação. 

Devemos sentir alegria e gratidão por mais um ano vivido, e apesar de tudo que tenha acontecido, o importante é que chegamos até aqui. E hoje somos mais experientes, mais fortes e mais sábios.

Agora é tempo de encher o coração de otimismo, esperança e sonhos, é tempo de recomeçar e renovar, pois um novo ano vai começar e devemos vivê-lo e aproveitá-lo ao máximo. Desejos de um feliz e próspero Ano Novo!                                


"
244,"
Bom dia com alegria, esperança e otimismo


                                    Bom dia! Hoje respire alegria, esperança e otimismo. Ignore os sentimentos menos bons que possam surgir e lute com garra para ultrapassar todos os desafios. 

Tudo que conseguimos alcançar através do nosso esforço tem sabor de vitória merecida. E no final a recompensa sempre prevalece sobre o caminho de dificuldades que passamos. 

Então jamais se diminua perante a vida e suas complicações, e tenha um dia muito especial, não só hoje, mas sempre!                                


"
245,"
Ser feliz está em seu poder

 


                                    Sentir decepção, desilusão, faz parte da vida. Nem sempre a realidade corresponde com aquilo que sonhamos. E muitas vezes, a vida que vivemos não é a vida a que aspiramos. Mas essa é a mágica de viver!

A vida acontece de forma inesperada, e nada adianta planejar cada milímetro dela. Mas isso não é mau. Superada a desilusão, a decepção com a realidade, com as pessoas que nos feriram, você vai descobrir que afinal a vida que está vivendo, é a vida que sempre quis.

Mas se não é assim, e se a sua realidade não é a que quer para si, mude! Você tem esse poder, identifique o que pode ser mudado e faça por isso, tudo o demais que foge ao seu controle, tente aceitar e descobrir o lado bom. Ser feliz está em seu poder, é tudo uma questão de como enxerga a sua realidade!                                


"
246,"
A fé e a esperança como armas


                                    Seja em que momento da vida for, a fé será sempre nossa melhor aliada. Mas é ainda mais para quem batalha contra uma doença. Pois parte do caminho para alcançar a cura depende de um espírito positivo, de otimismo e de nunca perder a esperança.

Jamais deixe de acreditar, e entregue nas mãos de Deus todas as dores e dúvidas que tiver. Ele amparará e ajudará você a superar esse momento. Acredite, confie no poder de Deus e faça da fé e da esperança as suas armas nessa luta.                                


"
247,"
Escolha ter uma atitude positiva


                                    Agora que começa mais uma semana é hora de olhar para cada dia como uma fonte infinita de oportunidades para sermos felizes e concretizarmos nossos sonhos. Mesmo se a vida não tem sido meiga com você, ou se vem enfrentando dificuldades, é sempre melhor encarar o que está pela frente com otimismo. 

O que hoje está mal amanhã pode mudar e ficar melhor que nunca. Mas quase sempre essas mudanças dependem da nossa atitude. Então opte sempre por uma atitude positiva, seja qual for o momento que está vivendo, e tenha uma semana abençoada!                                


"
248,"
Tenha um dia positivo


                                    Hoje comece seu dia 
Com a consciência que este será 
O mais importante da sua vida.
Tudo que ficou para trás já não importa.
É hora de lutar pela sua felicidade
E pela realização dos seus sonhos.
Aconteça o que acontecer, pense sempre 
Positivo, e tenha um bom dia!                                


"
249,"
Levante a cabeça e siga em frente


                                    As derrotas acontecem. Nem todas as batalhas são feitas para serem vencidas por nós, e muitas vezes aprendemos muito mais com uma derrota do que com uma vitória. Se soubermos aproveitar as nossas experiências para crescer, uma derrota pode nos mostrar os nossos pontos fracos, e o que precisamos melhorar para não continuar cometendo os mesmo erros.

Não vale a pena manter-se para baixo, sentir-se fracassado ou humilhado, e nem se apegar à derrota. É preciso entender o que aconteceu e sofrer, mas sofrer somente na medida da derrota. Depois, já é hora de olhar para trás de modo analítico e ver, de forma objetiva, o que podemos melhorar e já começarmos a nos preparar para a próxima batalha.

A vida não espera! Se nós não soubermos nos recompor, virão novas e novas batalhas e nós não estaremos preparados para elas. Por isso, depois de uma derrota, respire fundo, recomponha-se o quanto antes e prepara-se para seguir em frente!                                


"
