,0
406,"
Ser Pai é Ser Amor


                                    Ser pai é descobrir o que existe de melhor no coração e oferecer ao seu filho. É dar e é receber amor sem limitações. Todo pai de verdade cuida e oferece o melhor que tem: carinho, apoio e atenção. 

Na verdade, ser pai consiste em um abraço cheio de ternura para toda vida. E é dar conforto, falar verdade e fazer dos ensinamentos mais profundos a raiz da existência do seu filho. Ser pai é ser amor incondicionalmente.                                


"
407,"
Te amo, meu querido pai


                                    Querido pai, devo tanto a você que se quisesse agradecer por tudo em detalhe teria de ficar dias e dias agradecendo. Mas além de gratidão, também meu respeito, admiração e amor são totalmente seus. 

Você é um grande homem e sempre foi o melhor dos pais, e hoje é também meu amigo. Te amo, meu querido pai!                                


"
408,"
Feliz aniversário ao melhor pai do mundo


                                    Feliz aniversário, meu pai! Que neste dia especial apenas os bons sentimentos se aproximem do seu coração, e por lá fiquem eternamente. 

Você é o melhor pai do mundo e um grande homem, e por ter você na minha vida eu agradeço a Deus todos os dias. Mas além de agradecer, a Ele peço também que lhe conceda muitos anos de vida, muitas felicidades e saúde sempre. 

Amo muito você, papai!                                


"
409,"
Meu pai é uma bênção de Deus


                                    Uma das maiores bênçãos que Deus me deu nesta vida foi um pai absolutamente fantástico que sempre me deu muito amor e carinho e que sempre me conduziu para o caminho do bem e me afastou do mal.

Você é um exemplo de fé e dedicação a Deus, meu pai, alguém cujas passadas eu me orgulho de seguir.

Tenha um grande Dia dos Pais!                                


"
410,"
Pedido de desculpas para meu pai querido


                                    Peço desculpa, querido pai, se não estou sendo mais a filha perfeita que você idealizou. Chega um momento na vida em que temos de tomar nossas decisões. Se eu pudesse, mudava algumas coisas que fiz, algumas coisas que fizeram com que você não se orgulhasse de mim.

Desculpa se nem sempre aceitei seus conselhos, se quis levar a vida apenas do meu jeito. Acredite que nunca esquecerei sua preocupação, suas palavras instrutivas e seu amor incondicional! 


"
411,"
Uma família unida pelo amor verdadeiro


                                    O amor verdadeiro que une uma família é um sentimento que não se pode explicar. É como se já fizesse parte de nós desde o nosso nascimento, como se já estivesse escrito algures que a família é para amar por toda a vida. E como é maravilhoso ver como, apesar das dificuldades dos nossos tempos, ainda há famílias que lutam por permanecerem juntas e não se separarem.

Não se trata de serem sangue do mesmo sangue ou de partilharem, em algum momento, a mesma casa. Fatores como esses não garantem carinho e estima por alguém. O motivo desse amor tão genuíno é a gratidão que cada membro sente para com seus parentes. É saber que em diversas ocasiões eles estiveram por perto, dando força, conselhos e muitas vezes até se esforçando para termos o que comer e vestir.

Quem tem uma família unida por esse amor tão especial é um verdadeiro abençoado. Lute também pela felicidade da sua e vai ver que será recompensado. 


"
412,"
O melhor pai possível


                                    Filha, obrigado por fazer de mim o melhor pai possível. Eu amo muito você!                                


"
413,"
A dificuldade de agradar a todos


                                    Muitas pessoas se comportam da forma que imaginam que agradará a todos. Esta metáfora nos fala da impossibilidade de realizar este objetivo e sobre a necessidade de confiarmos em nosso julgamento interno.

""Em pleno calor do dia um pai andava pelas poeirentas ruas de Keshan junto com seu filho e um jumento. O pai estava sentado no animal, enquanto o filho o conduzia, puxando a montaria com uma corda.

- Pobre criança! - exclamou um passante. Suas perninhas curtas precisam esforçar-se para não ficar para trás do jumento. Como pode aquele homem ficar ali sentado tão calmamente sobre a montaria, ao ver que o menino está virando um farrapo de tanto correr.

O pai tomou a sério esta observação, desmontou do jumento na esquina seguinte e colocou o rapaz sobre a sela. Porém não passou muito tempo até que outro passante erguesse a voz para dizer: - Que desgraça! O pequeno fedelho lá vai sentado como um sultão, enquanto seu velho pai corre ao lado.

Esse comentário muito magoou o rapaz, e ele pediu ao pai que montasse também no burro, às suas costas. - Já se viu coisa como essa?, resmungou uma mulher usando véu. Tamanha crueldade para com os animais! O lombo do pobre jumento está vergado, e aquele velho que para nada serve e seu filho abancaram-se como seu o animal fosse um divã. Pobre criatura!

Os dois alvos dessa amarga crítica entreolharam-se e, sem dizer palavra, desmontaram. Entretanto mal tinham andado alguns passos quando outro estranho fez troça deles ao dizer: - Graças a Deus que eu não sou tão bobo assim! Por que vocês dois conduzem esse jumento se ele não lhes presta serviço algum, se ele nem mesmo serve de montaria para um de vocês?

O pai colocou um punhado de palha na boca do jumento e pôs a mão sobre o ombro do filho. - Independente do que fazemos - disse, sempre há alguém que discorda de nossa ação. Acho que nós mesmos precisamos determinar o que é correto.""                                


"
414,"
Amo vocês, meus pais guerreiros


                                    Queridos pais, vocês são meus exemplos de vida principais e a prova de que os heróis também caminham entre nós. Seus espíritos são guerreiros, corajosos e fortes, e desde cedo me demonstraram que amor e apoio jamais me faltariam.

De forte diferente, mas semelhante, tanto em você, mamãe, como em você, papai, encontrei a imagem de um verdadeiro guerreiro, de um lutador que perante nada desiste, que por amor a todos enfrenta. 

Minha gratidão aos dois não tem limite ou condição, e para sempre vou tentar honrar suas lições, seus ensinamentos, assim como para sempre vou amar, admirar e respeitar os dois. Amo vocês, meus pais guerreiros!                                


"
415,"
Nosso orgulho é ter um pai como você


                                    Nada nos dá mais orgulho que saber que temos você como pai! Somos os filhos mais sortudos do universo!                                


"
416,"
Continue com este ótimo trabalho, papai de primeira viagem


                                    Você é um papai de primeira viagem e sei que isso pode ser um pouco assustador, mas, também, é a jornada mais gratificante da vida.

Seu bebê tem muita sorte de ter um pai tão atencioso e amoroso como você. Imagino que você ainda esteja se adaptando a esta nova vida, mas saiba que está fazendo um ótimo trabalho!

Espero que vocês continuem crescendo e aprendendo juntos, pois isso é a melhor coisa da paternidade!                                


"
417,"
A merecida homenagem a quem me criou como filho


                                    O sangue que corre nas minhas veias não é igual ao seu. Você não é meu pai biológico, mas sim adotivo. Acontece que nada disso me interessa. O que importa é o que carrego no coração. E aí eu tenho o maior amor do mundo: o seu, papai!

Só nós sabemos quão importantes somos na vida um do outro. O que nos une é um sentimento muito especial de amizade, carinho, liberdade. Valores essenciais são vividos por nós dois. E isso é algo que não tem nome, nem preço.

Quero agradecer e acima de tudo homenagear o homem e ser humano incrível que você é. Seu jeito de me olhar e de falar com o coração é uma coisa indescritível. Na verdade, acho que nem precisamos falar muito para nos compreendermos.

E isso é um exemplo do que somos como amigos. Temos uma cumplicidade ímpar; somos autênticos confidentes de tudo e ainda mais alguma coisa. Ao seu lado sinto paz, segurança, amor. Sinto tudo que um filho sente quando está junto ao seu pai.                                


"
418,"
Agradeço a Deus por colocar você na minha vida, querida enteada


                                    Hoje que celebramos o seu aniversário, quero que saiba que estou muito grato a Deus pelo dia em que a colocou na minha vida, minha querida enteada!

Levou o seu tempo até criarmos o forte laço que hoje nos une e é até meio estranho chamar você de enteada, pois eu a vejo como minha filha e você me trata como se eu fosse seu pai.

Espero poder continuar a contar com a sua amizade e boa disposição.

Tenho muita sorte em ter você na minha vida, você é um raio de luz quando tudo parece escurecer.

Feliz aniversário, minha querida!                                


"
